study_hours,sleep_hours,proio_test_score,pass_exam
6.951090254244718,6.629385667913894,52.90384867051316,1
4.04165152430942,7.771698710648344,62.763469432519585,1
4.628682046672366,4.1514573793699245,47.93942317400905,1
2.7873300519879436,8.148765700372103,55.856972748933345,1
2.6075867518386584,5.2602862212219,48.451673706012556,1
6.625051644788396,6.637559058596868,53.980435240994424,1
7.712480057141645,5.880330105373856,41.25862013582627,1
4.855979756839332,5.705318524279094,13.417742625853563,0
7.007065795784048,8.16082678737852,47.985812567205436,1
5.723272050095268,6.5322987986881085,71.3412220414991,1
3.7097604907897512,7.346503881730715,63.893231033623884,0
5.722791211016828,6.953079421120816,64.48096226886756,1
8.076073132931938,7.477040827223122,68.54196082709326,0
4.928347921780097,7.076821891060256,51.32986386442156,1
8.129287311628012,5.71700777581143,52.959735611083936,0
0.0,7.99626681944714,40.73522156848475,1
6.643805008750448,6.506243416838688,45.25890715959425,0
5.174094136476342,5.443418101340249,59.23656724656712,0
4.401985299068265,6.571884839034087,68.05826655753225,0
5.183521553071005,8.50075979063431,47.90830586478501,1
1.0248621707982144,7.850221742113493,43.24716102722883,1
4.560656224324976,6.6513478655921405,50.00791938284896,0
5.7142251430234925,6.650742295681571,59.01810123393672,1
7.955788089483033,6.678364948782617,28.342177757996872,1
3.9634595634527052,9.076747983560841,15.557285702941428,1
3.3830127942136246,7.381935452231553,41.74194725762625,1
3.996485912830927,7.43004164719107,31.68931361128762,0
6.830804235404148,8.030283454031842,42.37789703529034,1
5.657502219319369,7.238789159026513,47.78329521773793,0
3.9404795924659224,6.740957854179297,43.2012738646548,1
6.026534866226712,6.803650150915022,71.78701301706118,1
5.194155098696081,6.928398740585936,54.9011714690348,1
6.937289981065779,6.962777763490158,54.507115394162426,0
3.5958938122452953,7.72762954363698,59.333107160651025,1
4.3446757068044635,7.051945885807299,32.917503233288464,0
4.215783693735685,7.73264007721558,65.58667681130403,1
2.072970103735763,6.919283419891418,48.863535701968104,0
5.592240554129152,7.07863519031609,60.05720925861819,0
5.522110544359778,5.001799315467892,33.92214150439767,0
5.010226913284922,7.916327674702481,26.693618509759034,1
4.530825733249706,7.346488475897993,62.26834487037543,0
2.1692585158991715,7.998010109859652,55.64614289146275,1
4.158709354469282,4.10374462180631,36.46922668463735,0
4.314570966946461,9.088374704780728,36.95505378087958,0
3.395445461556762,6.860410371844826,66.88152176622154,0
4.677428576667982,8.108182816737516,32.15882160699008,1
5.8081017136290765,5.960094072874469,74.64009429883944,1
8.77237180242106,7.61277390506257,36.49068898028197,1
5.349155625663678,5.946584436826344,59.57587888412574,0
5.515100781445529,6.376231039304195,45.07072286376523,0
4.851108168467666,8.914031353866786,59.047811466235146,1
1.162457569401917,6.809317599236653,41.838289968287114,1
4.946972249101567,7.217432873179723,47.558106408915584,1
5.120460419882053,7.8700677306887545,50.61378763093582,1
9.926484224970572,7.495681887972605,34.96718816327791,1
4.615278070437755,7.150418905143576,61.11236518130189,1
5.603094684667225,7.3649610024662255,42.30179650292622,1
4.9305764605895135,9.403415585238275,46.571001269899725,1
2.662643924760936,6.9423812029664145,35.08475938087231,1
7.285645629030041,7.201099046714967,11.564995118070343,0
6.503866065373549,8.050654396007612,47.13458356099746,0
6.582063894086094,8.105525932957985,86.18923132419374,1
3.181225090410522,8.18703030556038,61.769064318470356,1
7.805588621872198,7.638730222029185,49.71109430398408,0
2.1962978744154382,5.8569950872695165,46.05663756187599,1
6.173714187600541,8.633431532301096,50.33698839218069,1
9.380911251619956,5.853654606981312,58.20678672762815,0
3.0189273497386235,7.3026354652390335,32.28780777036732,1
3.867404540794456,6.245724149980642,66.71482542003308,0
5.199302730175282,6.935861653407008,60.73071973161866,1
3.9930486917676014,7.32876241030348,60.772785885619015,1
1.8986731378677346,7.3213572154502735,56.57713608214591,1
5.137125949612055,7.421920754235285,50.294249865409846,1
2.8753925725477902,8.613711269058648,60.0929185395023,1
5.9471848612703635,7.453534301513979,58.87721200612067,0
3.1611515315323935,6.755843364709351,44.68938933588464,1
8.09986881003508,7.964087168288358,41.39597340654649,1
3.4334934153275256,8.189470488924641,51.527844428929804,0
4.355876967588649,5.7723921848630075,73.23530227242782,1
6.62703443473934,7.597400069849858,31.413393865191487,0
2.5382713671320896,7.701172742310899,27.9871210137134,1
5.4549198692082586,6.702436496640008,52.47141261854775,0
7.614285508564857,8.37570681331162,50.76331552784027,1
1.785033530877545,6.849944412967473,52.60012496555612,1
5.369267717064608,7.125576453471543,53.659297968627506,1
5.519765588496847,6.82692817571613,46.65196618047792,0
6.563645743554621,7.015579047581467,72.34795157903123,1
2.526098578243836,5.903724913104798,25.986440322852268,1
2.3590867738314474,5.559949117405706,37.57254462829631,1
6.0438831312337955,8.594505063224972,48.45117859776429,1
5.5939693464663724,6.153038651681673,25.352167832687492,1
5.5009857006917535,6.008607650543693,47.362183933518935,0
5.692896418993952,4.846609886396285,74.92205248592028,1
3.6399505568430186,6.361038252310498,50.313297324439425,1
5.464507394322007,5.676910206592502,53.460513585780255,1
5.586144946597362,8.642015160136369,31.097528522411295,1
3.571297163947264,8.009817089342635,40.75457887940784,1
8.731549022289514,6.311849654822276,44.37205429514094,1
5.947665841823575,9.252435805344309,45.23427354865649,1
2.617393005594703,7.981765486991594,69.22465692505654,0
6.313107217267659,6.675168616491377,58.36536591087687,1
3.050636659545357,4.500594285126427,33.32813064594452,1
6.574169207484904,9.290942572590742,53.697571676480074,1
7.317191158014808,5.610427533236404,57.47332622745178,1
3.358635363296579,5.354601253043108,67.102235577819,1
6.926752258488643,8.02257043200964,73.70811029852561,1
5.825561853872997,9.439752406339274,34.77358712258197,1
6.64412031998898,8.384272818510517,37.83713733184493,1
8.793585965307894,7.56390912005236,31.136332116280755,1
4.509223767994259,7.594754341665286,46.48970211339528,1
3.492527671285021,7.853415558780307,56.995375616695014,1
3.2209711407489534,7.758928589786765,64.81001774883653,1
3.3683794300691234,7.281191423969376,48.86073464536216,0
4.845796581171792,7.104201103951876,45.202287151177345,1
5.682303949633288,6.937406872100477,52.27636988373111,0
5.553381598660038,6.246035411133324,37.472856475549655,1
6.654366498072047,6.719324923133226,81.3430808254216,1
5.026003783755814,5.3070431858046145,25.88508459322912,1
7.907068154314634,6.90166037320525,52.77110868343587,1
4.470686333524088,6.011408892849083,80.35409328844459,0
10.0,5.896410682784229,50.10199766839997,0
6.251334695530012,7.179894151153478,47.14941447497758,0
3.285684887167435,8.3920022863446,44.63831865784359,0
2.8582150038777754,7.918316606002313,47.29412477356388,1
5.96494483048637,5.429499396376823,70.59272712014796,1
4.553074429348298,6.010371863429662,16.822071330057398,1
6.428000988184184,7.940771187988216,73.00150551944489,0
5.94647524914709,6.017512606461691,28.640642713247825,1
4.854342174686255,6.775366850002976,46.00021506148378,0
3.30641256386319,7.550052099024552,43.56133369552008,0
1.9703055506282707,6.031655545136365,58.828299046560794,0
4.106970095865957,7.10537550614596,26.028134721743786,1
6.712797588646945,5.665974505081795,56.93258999122914,0
5.4281874882604075,6.398632356048786,80.36464434930278,0
2.508522442576024,7.3197819341425365,29.552389931107843,1
5.346361851702364,5.407006266468331,52.84559251415593,1
5.770634759457674,7.440474737960399,40.070267333050865,1
3.2322851275977342,6.980362201073318,56.388308092895535,0
5.307450211891056,7.5524899544171475,50.28721666123628,1
5.116417436892,7.223914134064661,40.37769636433536,1
2.714059404338754,8.364140429973844,57.31808427306611,0
5.715574720696567,7.1252245026479075,77.06522164680115,1
6.121569052736469,6.570594458874747,47.13644312409052,0
7.166102486350554,7.122297503032284,60.79636913222273,1
7.1076041040698055,7.543298029036388,30.600905631932545,0
2.244661264085818,7.048860070325705,35.65345434772987,1
3.124349920169754,7.040591691203883,57.08609416820566,1
6.0300705344173195,6.298008312193245,72.26174042803947,1
6.027571901824418,6.337099082449052,55.3342002317849,0
6.030095372612096,5.597394728200307,45.30412954215269,0
10.0,8.749576743186939,49.98937108135031,1
6.141781021386334,5.756136764608715,31.243883990454236,0
7.271131280361198,6.307094802204093,59.0677298953305,1
6.908003526986405,6.281592734430802,63.234995934851135,0
6.302782502611596,7.8949243769444415,43.218645007503795,0
4.369461510719309,6.705050321707972,42.94936778360748,0
6.517938440986535,8.247742072673734,53.98817344478073,0
3.4543495709248564,6.326509375756132,43.44920395939107,1
4.526362786519982,7.278994162223802,49.008010780612665,1
4.029272904341793,6.164652946740243,81.49582683749773,1
5.163748278772645,9.145149127773388,46.29461448881005,0
9.629317133347017,5.812401580970487,44.62489771968167,1
1.2654696148165039,7.309820710227028,40.286872915472614,0
6.372520380749027,7.633776880932098,61.16287957249905,0
1.7745682576206967,7.4137990974514985,47.28163740172845,0
4.056136268421133,6.814712341122291,40.25940442517861,0
7.177901193934732,6.870179300266574,69.81956048409518,1
5.128560038190925,7.04381147197911,71.29404506770456,1
2.8445104441413878,6.852997998371511,40.99364651391942,0
3.5693925814800638,7.96387911679491,22.001900729590755,0
6.359195497869352,9.210523001591351,65.11270534755383,1
3.5392667365657267,6.442508214992166,39.73055261359994,1
5.43291717916395,5.630197020420923,61.85938398744153,1
5.091143679807628,6.911717951648745,20.448442734322466,1
3.6967993047883656,9.579709337654318,63.38896007448964,0
9.28788817865065,6.196325432030269,31.83242106078828,1
6.267838044636022,8.639116805444068,60.96146178599787,1
0.9497148266847857,8.677700814076442,50.21409601754651,0
5.3729086295388555,6.4464117582920055,35.690908709050326,1
3.676427070463224,7.5689830791852755,43.894455306098294,1
6.704866669592448,8.628396623128538,60.294776854350516,0
3.4149585231345987,6.620872259012513,51.58841679672852,1
4.770527117066202,6.796419639897638,58.766194707087266,0
6.0099745579609145,6.418319086051357,79.64660876773229,1
6.731510388340243,5.985243269307134,26.53637582433423,0
2.5994071858884475,6.350722454933993,74.25818862452937,1
4.330997528318103,5.7760597332377435,51.565339062848196,0
4.050109377678088,7.034083468259226,36.51823927515308,0
3.693341534852576,6.230026768941358,30.04529561391515,1
8.530908480562193,7.233785911790748,47.163194138344494,1
5.809963421921911,5.444104353796373,63.82475167886689,1
2.4782320913299096,7.330880232214457,48.08676319433699,0
6.835723894109552,7.833528961608924,72.66732395371021,1
9.244312394025266,5.006264357428544,28.232364649226618,0
7.064930521102294,7.374056569847572,49.81866578230918,0
1.9612600680919732,8.227668992473292,31.214098333803214,0
4.031531854267497,5.790358981308795,55.45447823937452,1
7.533822298373245,8.672572386837704,63.30331085145951,1
3.5846610687624385,7.419019009366045,43.6885730947842,1
5.887638856292456,6.294988144241591,10.936792150592986,0
6.5492681068586736,6.944230922342294,52.98422220194742,0
3.1461390568438343,7.558326912521722,56.55107827600264,1
4.8809492878764,7.076005391412411,56.06442132442547,1
0.0,7.538755992446369,68.53673287733231,1
2.9512247173314203,6.079326406920634,33.93419480526427,0
4.494863697213679,7.169360824036078,60.20324158175674,0
2.504433636070301,5.58628550309502,67.88761268716962,0
8.26482260786327,6.888773938651299,23.321186239902246,1
2.1397172440787346,6.09609235853521,54.79477738878466,1
4.119911026606032,6.264470057410233,42.43730253488493,1
5.2614811545721825,8.236093175210437,48.77715990347531,0
7.8825465781322315,8.091310120594269,55.215147253075045,1
2.1282756976411212,7.609138120907177,42.691571538296714,1
7.326327504309919,5.907687235327421,39.86437881257582,0
5.020466122039174,6.683591550305198,50.512286262320366,0
3.036982697904098,8.213097699979183,33.69131091705796,1
5.924206948526542,7.141716913639905,33.712623066722216,0
5.39811939114694,9.319329539981695,60.19059924434755,0
3.799566245682411,7.3933178393943715,32.76808947262016,1
5.139604169980037,7.192049116490032,59.994687513638176,1
4.22937280627648,6.690883535797498,56.938869392809266,0
5.227034690502496,7.133540904782282,24.11289906814105,1
6.324261349042093,6.8475301636194565,39.83653021496517,1
8.172033632290704,7.708108676688591,67.91164104571058,1
2.524369002346302,7.956702316794584,35.28251703290478,0
9.266066749312532,6.21401053949205,43.033936065359185,1
1.0958244009549962,5.6687670464422215,56.93091339877844,0
4.6964298099288335,5.163794626896704,61.75085763923893,1
6.176634412969153,7.507991326912544,46.22691670933256,1
5.561983735470065,5.896633393826127,41.03734707962538,1
3.7546009603588124,4.847109407047517,71.33554792547761,1
4.5837554992854495,7.388578604530964,76.08349495696368,0
4.013998130682334,9.492999517432791,64.68287076172693,1
3.821270486111577,6.993929088460106,51.27977213847536,0
6.699204194042049,7.838490774451642,37.8760141753861,1
5.714030971930095,7.081829358547565,37.54333390165152,1
3.6141808094786914,6.901110346808857,57.837711578986365,1
6.799199750866501,7.9190764829877685,56.275973313330255,0
5.614599041753219,6.709725455811348,71.02397889419645,1
6.62572423767792,7.267392314071903,59.75675138804209,1
6.259257683847224,7.321697806196013,27.45379547360273,0
3.3420099781558554,6.331909546356951,65.77921426584378,1
3.879637919606061,7.992042349536523,35.02909059028381,1
6.494587210246523,6.825040243304591,44.24043092071473,1
6.22074053086693,6.244254840507155,53.75300309377542,1
4.958196812071704,7.536509843570403,79.93501234675946,0
5.234654766617564,6.101532018208963,96.64877834008041,0
7.55532979157685,7.028181157369128,59.10084588704274,0
3.8168572223283403,6.990881003355796,47.25205071919418,0
6.094194762340075,8.085895565831578,58.01758472720825,0
4.595614695132212,7.474698232879953,63.31483138810754,1
4.56463759354556,6.974973041254856,45.189985616642126,1
7.19755370397438,7.817766299200287,76.92817033868484,1
6.6508326979760595,8.390207549017314,53.45106138787103,0
6.627019272001277,7.557810306351862,57.46614633637091,1
7.610957614308658,7.01035261984338,59.98886378081692,1
5.042007683265518,5.68816376764984,56.32379915921683,0
6.363905942589928,5.934886336924627,62.58410750704418,1
4.379466486813088,6.694775295645332,40.741202201796156,1
5.648332704976884,6.390487797840716,41.62547369080954,0
4.739713891264631,6.813028697014554,33.497686505424575,0
5.193991929985437,7.0566499248971075,56.59251845930339,1
6.190314050873827,7.529692754356731,61.68404755268171,1
3.3635586335330547,6.9295012219409085,56.866592992278285,1
9.184774551370921,7.486501643826202,75.11738650021306,1
2.987965237000596,7.06447441481012,49.9160597175643,0
2.5716227744245357,5.024533433646129,60.03112483388769,0
7.316221747000135,6.060664606181246,33.624486857910284,1
6.583325387925871,6.855912444278385,44.193504462883986,1
6.24823963410431,5.790305257158892,60.43306636348666,1
6.25669101852856,7.599928729996204,62.73653166114716,0
4.975506454306171,8.530750832343697,45.59049578503726,0
3.2054912570283367,8.218761851697316,48.926011222129,1
5.151609116387453,6.786557129069792,27.23189379978786,0
3.6456765769757764,8.490726136849952,44.64456198790086,0
6.9502394668355025,7.148667457202111,63.35574745279679,0
4.705885236995723,6.662914028881961,58.628075241598495,1
3.349005606414977,6.38659733645906,57.50998582071814,1
4.357228316694013,6.697530313511872,50.746605307714404,1
5.825862908551248,6.611823181458771,50.105947379422645,0
3.8725508943920506,7.170416222375488,40.09518290789829,0
3.3555592088671373,7.160573981049865,60.482426303038025,0
5.487374422983825,7.003046020153414,56.314594165840845,1
5.4899331422174455,7.43693816974635,57.38028271989199,1
3.9861136492577405,8.190646274786342,42.10947735998629,0
4.057923388763355,7.949554135441324,17.699856201931333,1
5.464099874715273,5.5151020315500965,66.45729067630543,0
2.1038313170053518,4.446078865098045,42.81743815987394,1
2.1850724512468895,7.934319911239274,37.058363539353195,0
3.563111557495128,5.633121301584579,60.4021836787099,0
4.573105696576306,6.775234598107317,44.11981040121306,1
5.621815131196009,5.82988697394064,65.89904576069932,1
7.950712433899104,5.19801956241998,59.25508924365046,1
6.7153192464040385,7.541462728204788,60.253539848007165,1
4.680122940073145,7.7591551603026465,29.510664331991986,1
4.961967584194622,6.423489599273281,68.179159780796,1
2.9949412707243823,4.40895770785509,53.91875796850784,1
4.96297372801522,6.453755551747517,44.460842911306955,1
4.422682722159723,7.3918040054025465,52.15082701013377,1
5.645437120676179,5.521088431225872,23.3564715065252,0
3.345538112895354,7.183359919779155,56.12979217221006,1
6.038693028482345,6.984690150827005,34.559427377268925,1
8.065477826005155,7.579291499601088,29.709945712346983,1
4.782479703086285,7.119580368414153,27.164612206731633,1
5.8034234441978825,6.026931059118445,66.69032562484888,1
6.380287983422225,8.196571501664492,40.561049094608165,1
4.197559056228328,6.84147042697303,73.00591564874749,0
5.448184963620833,6.972695460490068,41.96297805421553,1
5.02518480156359,6.066732040926804,24.3896306361058,0
5.195352197097663,6.55671774880849,33.25213340077011,0
3.4539804322890673,6.115197285973099,68.53717430010408,1
5.049020348517885,6.827053940076577,47.66152733094999,1
5.9959965824909,8.711708480142343,41.77569055264099,1
7.902287215590084,5.628098857068643,52.40027338779181,0
6.918541652170414,5.386438602123259,57.52674104251317,0
9.306364915023114,8.471170327493608,66.76098223853691,1
3.465304874223901,6.7906763228481335,71.7274884483939,1
6.744641273441356,6.330927261340084,44.60347031316371,1
5.366684011476703,8.039904687396076,30.109284708769426,1
9.379605866435345,6.394384460263136,43.79802258315086,0
3.383403429289697,8.826009713546936,53.90420759874329,1
3.3205563156384477,7.677925871339269,35.54361610684084,0
3.8012147091119557,6.5120885918542974,35.642736276574354,0
0.7522085513803862,9.157308213265503,55.15681822324828,0
3.948489956638478,6.3942850769966615,49.270214726443236,0
3.481734676892604,7.742095372009307,50.4919549311738,0
5.300787572952415,7.299292580406492,38.62256997949896,1
5.683511951554319,8.301741289398798,46.54398928691349,1
8.752341678431772,8.561511196726853,36.136502835975435,1
6.9008476763721,7.0320041490657665,63.3529761668718,0
3.8461926886751936,6.246582129653817,65.52874002085629,1
3.203170657303284,7.459972142939116,22.30718206642859,1
5.983838343013011,6.322284630247894,36.05733709711385,1
2.3595335859587157,9.013387247526623,27.552061173648813,1
8.662917531708707,7.1365353310827375,40.249640983896526,1
7.358880241442574,6.634678448687891,48.748430453144586,0
4.06164869579059,7.184680305864909,28.25532170452205,1
1.573730941818245,5.6528737104703035,36.1721028031203,0
7.707744748330826,6.028385961489349,34.94063941877752,0
4.770920309494764,8.200413907944425,53.10900994098416,0
7.4756326239469235,6.343105721028604,51.04016505554375,1
1.8111446824112658,5.95308901731806,39.1739366999412,0
3.8012499540924543,7.536652752527286,52.65231308209097,0
5.010487399436366,8.185704154662997,41.79979873119102,1
5.093961187529484,7.718953310665067,45.9251733451092,1
4.099869057041513,7.9960476858058165,75.10178135447805,1
6.2456998646949975,6.2432049114305395,70.10691577685522,1
2.8647591412348112,5.578189333258156,30.506281446086035,0
4.715241029957413,8.501333651955488,62.44598626818762,1
5.240591263423798,6.677320161157864,62.170948317373885,1
6.028877668117498,6.749166983544953,32.776050668710724,0
6.423229756177779,8.328194141849059,62.28166465632291,1
2.7507158163242615,7.55623000940066,73.06897877618829,1
1.9317716585287554,7.455887772081607,33.16182790633379,0
7.555353643797018,9.165002344901083,36.237457684786044,1
5.6646280239591835,6.356481769619857,65.26492200265254,1
3.5030269268868928,7.927840128081237,54.07242966238472,1
8.102303951045046,7.057013124897084,58.27214412859285,0
5.231349268585717,7.268592278863257,55.10883824600745,1
7.358594368127653,8.528468426412532,55.86043881392216,1
5.135036962820218,7.507835756289624,30.102918075333754,1
9.121495849763974,7.538296079049633,65.70976559932173,1
8.510681684886409,8.072507337309801,67.54384988641661,1
4.502071703041853,6.635047270457115,46.559138838979585,0
6.943141901908711,6.160790332660993,49.34784575279206,1
6.290751899170295,5.955190805978966,27.03338746166417,1
7.737263115064698,5.0336434106239984,57.71382134026752,0
3.070153078839791,9.056207129940322,58.58086162571216,1
6.372102919996879,5.896791634278317,49.067134745010335,0
7.116848973699176,6.778746376414228,66.86530039805754,1
1.4825210271537714,6.723186700111079,44.98884153530089,0
2.63348297466845,7.307406697809101,58.469088888404,0
0.9215356444797989,7.815737212539297,34.705034919618264,0
4.461186331110884,7.860473488359745,49.64671773688643,0
6.435084511591924,6.416922561431061,47.384686131457464,1
8.004714104192056,6.832878286213589,53.37961883061412,0
5.14818956083955,7.2825799504883,44.45709606749962,0
8.257231091142584,6.751308873816453,48.027911064924986,0
2.2397970835702172,8.607345576019993,62.3907075716226,1
1.5932351212896907,7.490974951638251,43.44853644142674,1
4.888904602206763,7.734877786049817,25.90134348891981,0
5.768130897878614,7.662881268667412,76.24375856308131,1
4.934610503811814,8.173473857485325,70.72181118035729,1
0.8651157999202468,7.181021558703707,30.616059573415722,0
4.821759920974423,5.703168052044154,60.34561707867792,0
2.3910609989902936,7.399687951752641,42.455378441729856,0
6.339345097660077,6.348643106208171,53.952308229965894,1
5.733196492193697,6.471383318250243,54.4133619352024,1
3.1202404273452897,7.586364018755093,46.48388299525517,1
3.972266165326613,8.238283071433635,38.24351501620406,1
2.881572956222097,7.021271576736062,39.64188421525611,1
4.874641805453656,7.308833012598964,36.257121267781365,1
6.910284641002477,8.702214944635237,37.522666876543326,1
3.0285479073289125,7.240753179488569,48.99232564925967,1
6.008093031035688,9.601683114180394,39.26360016333872,1
3.9394847632551184,7.565509645631544,60.2307809856893,1
3.4142543354753117,5.239237240844182,72.30869233003891,0
4.785939280090885,7.753341621104532,41.29920137944936,0
2.929515355161252,7.381158384882777,53.591067508030655,1
3.892701389305636,8.289752754082745,57.49527665454401,1
2.604244214822303,7.6731813512699585,57.080034063789114,1
8.929450265832779,6.861544016016226,51.139329018741314,0
5.070527103943458,5.775701763710634,61.140236275395836,0
3.6005489840148286,6.7909767427139744,57.23373429020986,1
5.427959821468444,6.1494795457907,31.43506366509053,0
4.77534390061834,6.419476550195277,63.0373409658391,1
4.558060800933554,7.58857840442061,63.30936255900113,1
6.22833340008685,8.669904504351406,38.550708437321276,1
6.51501542009461,7.394671529822981,50.56906753171403,1
3.938997704778945,5.804116937964816,60.24993489216604,1
3.8483635187106398,7.44460266822014,46.86029270630958,1
4.449896605696712,8.196631486645652,66.09467071649019,1
0.39615767052883033,6.390217095680618,85.45808741929042,1
1.9696178756028955,6.865982833327083,38.210209510475266,0
7.733748534889049,7.014688194729197,29.284330952693377,1
8.289935427002568,6.21510168691776,54.55727893407314,1
4.501927920887243,7.648280433843859,60.823437576892154,1
6.153113926111533,6.8790518513922185,46.53700439232846,0
5.622500309087072,7.419532443907028,71.79890994981551,1
10.0,6.1125078221979,29.920913004151267,0
7.2391498228691535,6.56254169967659,60.393779345474165,0
4.744164817038467,7.722381357827771,40.9120876886166,1
3.0889191187991485,6.627166847908233,75.79066859310944,1
1.787107359484855,8.726963851233405,79.88773029752177,1
5.406927271734446,6.600363814385398,38.500151183249784,1
3.487298509431393,7.224684725751886,41.7566429613713,1
2.1554925808046517,7.93259083187309,62.89381830469703,1
3.7068542315149466,5.581634267066969,44.19304025315728,0
2.83690399277121,5.239191188019224,49.318831731016424,0
8.37428327014513,5.474343685429905,50.38082630813615,1
6.763279513898901,8.262584103427182,21.204902657035156,1
4.9840547173667655,6.448141854107553,49.79243380858644,1
7.959888277780052,9.558199285668252,39.654083389037396,1
5.154736615295237,6.4357524013426115,42.60315766400342,0
3.2774315973434724,7.184551303197037,71.65448005203221,1
8.046248154539315,8.542109952567875,31.152396585811154,0
6.077820087369317,9.006092888159124,62.19807780121966,0
2.925507691347087,9.061503576636397,45.81555604502287,0
4.619322643832784,8.208366230593143,45.80359747256249,1
3.2487634932304856,8.024062525811463,61.85557844077567,1
2.234400538071328,7.592526949201183,55.10076941853336,1
6.852355095063283,7.778361076166638,58.55919495829296,0
8.818833280940261,6.448814283671466,64.52276990799291,1
2.2028648523617176,6.1818011165776925,45.030374252250155,1
6.125938473381142,6.996625542589048,40.81644898238375,1
3.698714861756346,6.829815377475072,33.72274210163303,1
4.0257492324706075,6.546771950672725,37.61884205031567,1
3.8152121515222617,7.696387447456715,94.23641637963088,1
3.2720184606403677,7.955305208570511,68.67019371105181,1
5.097043255889654,7.088406886291847,29.73388450687968,0
3.3380997671779244,8.477530081055262,30.163130648846447,1
5.540913651559678,5.858310885866495,57.22799092577737,0
4.899523781101726,6.8063405407202815,58.2089719606695,1
4.522103906267181,6.283177679397195,58.233257529760465,0
3.1848726759168042,5.13346338292694,46.175663096694535,1
3.8464573388633347,6.917319314157301,48.118186099956496,0
6.510782451651512,6.878252491616716,54.91819286239036,0
6.0018343752487615,8.51344974324213,51.28839509439996,1
3.044889510402898,7.630811684554778,16.71049440878697,0
5.198664610858452,5.975813175670795,46.553005541372094,0
6.502774246743578,8.854092566334188,37.2289034860953,1
1.6611894377572565,8.221033695525353,52.62817128362768,0
6.08672038475987,7.582097703468616,94.77888503905115,1
3.674752482108307,6.773515901150168,55.51222498211457,1
6.141197337186319,6.04056076327652,45.297054707414034,0
3.4734816869149663,6.627793223928947,63.827022529658784,1
1.390235798670962,8.088748619704186,57.24031830813819,1
1.7449151242336747,8.88458630593461,56.30141735677762,1
5.096169893322764,8.543243528272189,59.10275889823507,0
5.519445003442963,6.511150578213726,80.84815347244312,1
3.191366749791183,5.880382566710988,33.03667347011127,1
